id,order_date,ship_mode,customer_id,sales,name,segment,state,city,store_id,total_price,base_price,units_sold,year,month
124737,2014-08-23,Standard,AP-10915,424.376,Arthur Prichep,Consumer,Florida,Palm Coast,9043,132.525,132.525,20,2014,8
124856,2014-09-29,Second,LD-17005,1609.32,Lisa DeCherney,Consumer,California,San Francisco,9164,232.9875,232.9875,46,2014,9
125136,2014-09-28,Standard,KD-16495,106.944,Keith Dawkins,Corporate,New York,New York City,9432,86.925,86.925,44,2014,9
125150,2014-05-16,Standard,PW-19030,232.88,Pauline Webber,Corporate,Kentucky,Richmond,9432,205.9125,205.9125,15,2014,5
125171,2014-09-03,Same Day,AG-10390,14.4,Allen Goldenen,Consumer,Ohio,Cincinnati,9436,234.4125,234.4125,13,2014,9
125514,2014-09-21,First,BM-11650,68.71,Brian Moss,Corporate,New York,New York City,9745,156.0375,177.4125,37,2014,9
125542,2014-12-05,First,NB-18655,521.224,Nona Balk,Corporate,Texas,Dallas,9789,168.15,168.15,12,2014,12
125556,2014-11-14,Second,ML-17410,876.73,Maris LaWare,Consumer,Connecticut,Fairfield,9789,142.5,170.2875,24,2014,11
125612,2014-08-03,Standard,BK-11260,163.62,Berenike Kampe,Consumer,New York,New York City,9837,341.2875,341.2875,17,2014,8
125682,2014-11-22,First,RB-19645,9.96,Robert Barroso,Corporate,Nevada,North Las Vegas,9872,205.9125,205.9125,32,2014,11
125731,2014-09-10,Standard,CL-12565,1508.768,Clay Ludtke,Consumer,Iowa,Urbandale,9880,88.35,88.35,12,2014,9
125759,2014-02-08,First,NM-18445,14.56,Nathan Mautz,Home Office,New York,New York City,9881,224.4375,224.4375,70,2014,2
125829,2014-11-04,Standard,WB-21850,1729.416,William Brown,Consumer,Pennsylvania,Philadelphia,9954,469.5375,469.5375,7,2014,11
125997,2014-09-20,First,MW-18220,3519.37,Mitch Webber,Consumer,New York,New York City,8023,498.0375,498.0375,22,2014,9
126032,2014-06-23,Standard,BS-11665,86.376,Brian Stugart,Consumer,Pennsylvania,Philadelphia,8222,166.725,166.725,114,2014,6
126193,2014-09-07,Standard,SS-20410,321.978,Shahid Shariari,Consumer,California,Los Angeles,8400,498.0375,498.0375,33,2014,9
126277,2014-09-13,Second,LH-16900,2.502,Lena Hernandez,Consumer,Delaware,Dover,8562,213.0375,213.0375,23,2014,9
126333,2014-12-23,Standard,ME-18010,5.184,Michelle Ellison,Corporate,California,San Francisco,8991,142.5,169.575,23,2014,12
126480,2014-09-20,Standard,HG-14965,8.56,Henry Goldwyn,Corporate,California,Los Angeles,9164,133.95,133.95,42,2014,9
126683,2014-09-29,Second,PP-18955,2354.98,Paul Prost,Home Office,Georgia,Smyrna,9371,196.65,225.8625,40,2014,9
126802,2014-12-29,Standard,ZC-21910,38.976,Zuschuss Carroll,Consumer,Oregon,Salem,9436,190.2375,234.4125,22,2014,12
126963,2014-06-15,Same Day,PS-18760,36.544,Pamela Stobb,Consumer,California,Los Angeles,9672,221.5875,221.5875,74,2014,6
127012,2014-08-11,Standard,GM-14680,76.28,Greg Matthias,Consumer,Washington,Seattle,9613,213.0375,213.0375,17,2014,8
127131,2014-11-24,Standard,HR-14830,721.476,Harold Ryan,Corporate,Washington,Seattle,9745,212.325,212.325,35,2014,11
127299,2014-09-19,Standard,JL-15835,2692.329,John Lee,Consumer,California,Mission Viejo,9872,89.0625,89.0625,14,2014,9
127383,2014-12-31,Standard,CM-11815,49.568,Candace McMahon,Corporate,Texas,Pasadena,9881,168.8625,168.8625,75,2014,12
127446,2014-11-25,Standard,MC-17590,1273.623,Matt Collister,Corporate,New Jersey,Perth Amboy,9954,194.5125,194.5125,81,2014,11
127488,2014-09-22,Second,MS-17365,4.608,Maribeth Schnelling,Consumer,Michigan,Detroit,9984,87.6375,87.6375,24,2014,9
127558,2014-11-15,First,SS-20410,803.04,Shahid Shariari,Consumer,California,Los Angeles,8094,223.725,223.725,28,2014,11
127586,2014-09-26,Standard,CS-12400,310.12,Christopher Schild,Home Office,Illinois,Chicago,8063,291.4125,291.4125,40,2014,9
127614,2014-02-11,Standard,NF-18385,1508.13,Natalie Fritzler,Consumer,Mississippi,Jackson,8023,213.0375,213.0375,180,2014,2
127691,2014-07-22,Standard,EM-14065,165.94,Erin Mull,Consumer,New York,New York City,8121,212.325,212.325,31,2014,7
127859,2014-03-17,Second,QJ-19255,126.624,Quincy Jones,Corporate,Minnesota,Saint Paul,8438,339.8625,469.5375,26,2014,3
127936,2014-09-02,First,CL-12565,21.24,Clay Ludtke,Consumer,Iowa,Urbandale,8991,87.6375,87.6375,32,2014,9
127964,2014-03-03,Standard,AP-10720,161.07,Anne Pryor,Home Office,New York,New York City,8911,159.6,159.6,12,2014,3
128055,2014-03-31,Standard,AA-10315,726.548,Alex Avila,Consumer,Minnesota,Minneapolis,9112,156.0375,177.4125,50,2014,3
128062,2014-11-19,Second,AD-10180,5.88,Alan Dominguez,Home Office,Texas,Houston,9132,232.9875,232.9875,21,2014,11
128146,2014-06-21,Standard,DB-13060,1326.69,Dave Brooks,Consumer,Washington,Seattle,9190,224.4375,224.4375,68,2014,6
128209,2014-11-17,Standard,GT-14710,6160.616,Greg Tran,Consumer,Texas,Houston,9273,125.4,125.4,8,2014,11
128237,2014-03-25,Standard,CA-12265,92.36,Christina Anderson,Consumer,Illinois,Chicago,9279,295.6875,295.6875,15,2014,3
128538,2014-10-11,Standard,AS-10240,7.64,Alan Shonely,Consumer,Florida,Tampa,9532,86.925,86.925,47,2014,10
128839,2014-09-08,Standard,TT-21070,254.97,Ted Trevino,Consumer,California,Los Angeles,9823,341.2875,341.2875,2,2014,9
128888,2014-11-15,Standard,PB-19105,604.656,Peter Buhler,Consumer,Illinois,Evanston,9809,227.2875,227.2875,23,2014,11
129168,2014-08-17,Standard,KB-16585,15.552,Ken Black,Corporate,Nebraska,Fremont,8095,213.0375,213.0375,15,2014,8
129189,2014-07-21,Standard,HM-14860,751.886,Harry Marie,Corporate,Pennsylvania,Philadelphia,8094,198.7875,198.7875,99,2014,7
129364,2014-12-08,Standard,TB-21250,265.784,Tim Brockman,Consumer,New York,New York City,8317,227.2875,227.2875,43,2014,12
129574,2014-05-26,First,Dp-13240,48.4,Dean percer,Home Office,Utah,Murray,8991,230.1375,230.1375,18,2014,5
129924,2014-07-12,Standard,AC-10420,706.064,Alyssa Crouse,Corporate,California,San Francisco,9328,227.2875,227.2875,18,2014,7
130421,2014-03-03,Standard,SC-20020,176.772,Sam Craven,Consumer,Texas,Plano,9770,227.2875,227.2875,5,2014,3
130428,2014-03-31,Same Day,TG-21640,1142.165,Trudy Glocke,Consumer,California,Long Beach,9789,87.6375,86.925,39,2014,3
130449,2014-09-06,First,VP-21760,100.36,Victoria Pisteka,Corporate,California,San Francisco,9813,86.925,86.925,21,2014,9
130813,2014-01-06,Second,LS-17230,19.44,Lycoris Saunders,Consumer,Delaware,Dover,8095,177.4125,177.4125,25,2014,1
130869,2014-11-17,Standard,CB-12025,7.08,Cassandra Brandow,Consumer,Ohio,Hamilton,8023,106.1625,106.1625,117,2014,11
130918,2014-08-22,Second,JP-15520,7.632,Jeremy Pistek,Consumer,California,San Francisco,8222,106.1625,106.1625,86,2014,8
130960,2014-12-30,Standard,KB-16600,9.84,Ken Brennan,Corporate,Texas,Houston,8121,212.325,212.325,32,2014,12
131002,2014-09-07,Second,TB-21400,1040.19,Tom Boeckenhauer,Consumer,Washington,Seattle,8317,227.2875,227.2875,27,2014,9
131009,2014-03-01,Standard,SC-20380,574.194,Shahid Collister,Consumer,Washington,Seattle,8317,177.4125,177.4125,9,2014,3
131051,2014-12-01,Standard,TR-21325,58.2,Toby Ritter,Consumer,New Jersey,Belleville,8398,169.575,169.575,74,2014,12
131310,2014-07-12,Standard,CL-12565,134.4,Clay Ludtke,Consumer,Iowa,Urbandale,9112,282.8625,320.625,18,2014,7
131387,2014-04-28,First,AI-10855,1679.96,Arianne Irving,Consumer,Pennsylvania,Philadelphia,9164,490.9125,490.9125,7,2014,4
131527,2014-12-01,Standard,TB-21280,95.968,Toby Braunhardt,Consumer,District of Columbia,Washington,9281,162.45,162.45,16,2014,12
131541,2014-07-28,Same Day,CK-12205,193.152,Chloris Kastensmidt,Consumer,Pennsylvania,Philadelphia,9281,172.425,172.425,10,2014,7
131800,2014-12-30,Standard,AJ-10960,158.388,Astrea Jones,Consumer,New York,Rochester,9498,234.4125,234.4125,30,2014,12
131926,2014-06-01,Second,DW-13480,3745.63,Dianna Wilson,Home Office,Minnesota,Lakeville,9632,89.0625,89.0625,7,2014,6
132227,2014-11-04,Standard,SZ-20035,52.064,Sam Zeldin,Home Office,California,Pico Rivera,9876,230.1375,230.1375,31,2014,11
132542,2014-10-06,Second,AM-10360,15.36,Alice McCarthy,Corporate,Texas,Grand Prairie,8058,227.2875,227.2875,60,2014,10
132612,2014-06-09,Second,FO-14305,1441.3,Frank Olsen,Consumer,New York,New York City,8218,234.4125,234.4125,11,2014,6
132801,2014-10-07,Standard,JG-15805,107.44,John Grady,Corporate,New York,New York City,8562,327.0375,327.0375,49,2014,10
133305,2014-07-11,Standard,MH-17455,67.4,Mark Hamilton,Consumer,North Carolina,Jacksonville,9432,225.8625,225.8625,8,2014,7
133354,2014-02-22,First,SA-20830,19.44,Sue Ann Reed,Consumer,Illinois,Chicago,9456,213.0375,213.0375,38,2014,2
133592,2014-12-31,Standard,KM-16375,2846.22,Katherine Murray,Home Office,Virginia,Salem,9680,156.75,295.6875,179,2014,12
133634,2014-11-05,Standard,SR-20740,47.79,Steven Roelle,Home Office,New York,New York City,9713,498.0375,498.0375,23,2014,11
133690,2014-08-03,First,BS-11755,221.35,Bruce Stewart,Consumer,Colorado,Denver,9770,194.5125,194.5125,42,2014,8
133753,2014-06-09,Second,CW-11905,142.344,Carl Weiss,Home Office,Texas,Huntsville,9823,285.0,329.175,16,2014,6
133830,2014-12-05,Standard,RL-19615,90.58,Rob Lucas,Consumer,Alabama,Montgomery,9845,143.2125,213.0375,65,2014,12
133963,2014-05-18,Second,GA-14515,3.984,George Ashbrook,Consumer,California,San Francisco,9909,106.875,106.875,22,2014,5
134061,2014-04-29,Standard,LL-16840,17.46,Lauren Leatherbury,Consumer,New York,Rochester,8091,199.5,327.0375,152,2014,4
134103,2014-01-30,Standard,MV-18190,240.5,Mike Vittorini,Consumer,New York,New York City,8094,232.9875,232.9875,18,2014,1
134313,2014-11-01,Standard,RA-19915,2027.144,Russell Applegate,Consumer,Texas,Houston,8392,176.7,198.7875,43,2014,11
134551,2014-12-20,Standard,TS-21505,732.312,Tony Sayre,Consumer,Tennessee,Columbia,9043,213.0375,213.0375,30,2014,12
134572,2014-04-20,Second,SV-20365,1190.53,Seth Vernon,Consumer,Delaware,Dover,9092,469.5375,469.5375,12,2014,4
134677,2014-10-06,Standard,XP-21865,9.09,Xylona Preis,Consumer,California,San Diego,9178,227.2875,227.2875,17,2014,10
134726,2014-11-02,Second,SW-20755,94.732,Steven Ward,Corporate,New York,New York City,9221,235.125,235.125,17,2014,11
135090,2014-11-22,Standard,SP-20920,53.82,Susan Pistek,Consumer,California,Los Angeles,9532,86.925,86.925,67,2014,11
135405,2014-01-09,Standard,MS-17830,40.544,Melanie Seite,Consumer,Texas,Laredo,9823,490.9125,490.9125,7,2014,1
135608,2014-12-08,Second,JK-15625,649.6,Jim Karlsson,Consumer,Washington,Seattle,9909,222.3,222.3,149,2014,12
135657,2014-06-03,Second,SC-20725,515.88,Steven Cartwright,Consumer,Delaware,Wilmington,9961,234.4125,234.4125,46,2014,6
135699,2014-08-29,Same Day,HH-15010,123.28,Hilary Holden,Corporate,California,San Francisco,8091,320.625,320.625,38,2014,8
135755,2014-05-03,Standard,NC-18415,51.072,Nathan Cano,Consumer,North Carolina,Jacksonville,8094,213.0375,213.0375,11,2014,5
135993,2014-05-28,Standard,PJ-18835,85.008,Patrick Jones,Corporate,Tennessee,Murfreesboro,8400,213.0375,213.0375,34,2014,5
136280,2014-11-29,Standard,Co-12640,5.04,Corey-Lock,Consumer,Pennsylvania,Philadelphia,9147,355.5375,498.0375,51,2014,11
136336,2014-04-21,Standard,DB-13555,828.84,Dorothy Badders,Corporate,Florida,Jacksonville,9190,205.9125,205.9125,31,2014,4
136399,2014-12-16,First,CC-12100,1308.196,Chad Cunningham,Home Office,Indiana,Columbus,9273,157.4625,157.4625,28,2014,12
136567,2014-12-20,First,PS-19045,2884.37,Penelope Sewall,Home Office,North Carolina,Charlotte,9425,205.9125,205.9125,7,2014,12
136644,2014-06-16,Standard,SC-20575,647.84,Sonia Cooley,Consumer,Indiana,Mishawaka,9479,134.6625,134.6625,10,2014,6
136861,2014-09-05,First,PR-18880,31.984,Patrick Ryan,Consumer,California,Oakland,9632,359.1,469.5375,47,2014,9
137274,2014-03-29,Standard,MG-18145,890.841,Mike Gockenbach,Consumer,Pennsylvania,Philadelphia,9954,212.325,212.325,33,2014,3
137351,2014-09-30,Standard,DB-13615,43.176,Doug Bickford,Consumer,California,Los Angeles,8095,130.3875,130.3875,97,2014,9
137575,2014-08-06,Standard,TB-21625,199.98,Trudy Brown,Consumer,Texas,Grand Prairie,8319,312.7875,312.7875,25,2014,8
137589,2014-11-03,Standard,MS-17770,286.344,Maxwell Schwartz,Consumer,New York,New York City,8392,158.8875,158.8875,23,2014,11
138023,2014-08-15,First,KH-16510,30.96,Keith Herrera,Consumer,California,San Francisco,9250,213.0375,213.0375,22,2014,8
138072,2014-12-30,Standard,GA-14725,27.968,Guy Armstrong,Consumer,Ohio,Lorain,9279,358.3875,469.5375,49,2014,12
138100,2014-09-15,Standard,AA-10315,29.5,Alex Avila,Consumer,Minnesota,Minneapolis,9328,129.675,129.675,15,2014,9
138359,2014-04-01,Standard,KH-16330,73.2,Katharine Harms,Corporate,Kentucky,Bowling Green,9498,230.1375,230.1375,65,2014,4
138450,2014-10-18,Standard,EH-13765,249.472,Edward Hooks,Corporate,New York,Watertown,9611,156.0375,177.4125,25,2014,10
138527,2014-09-12,Standard,BN-11470,192.424,Brad Norvell,Corporate,North Carolina,Cary,9700,151.7625,227.2875,13,2014,9
138709,2014-07-04,Standard,MS-17770,37.44,Maxwell Schwartz,Consumer,New York,New York City,9809,106.1625,106.1625,51,2014,7
138940,2014-04-11,Second,GM-14455,758.352,Gary Mitchum,Home Office,Texas,Houston,9961,357.675,498.0375,107,2014,4
139017,2014-05-11,Standard,RM-19375,46.864,Raymond Messe,Consumer,Texas,Houston,8094,232.275,232.275,18,2014,5
139192,2014-05-27,Second,LC-16885,1213.494,Lena Creighton,Consumer,California,Roseville,8317,141.7875,205.9125,121,2014,5
139423,2014-11-01,Standard,DG-13300,76.12,Deirdre Greer,Corporate,Pennsylvania,Philadelphia,8911,69.1125,86.925,41,2014,11
139451,2014-10-12,Standard,DN-13690,36.29,Duane Noonan,Consumer,California,San Francisco,9043,105.45,105.45,72,2014,10
139633,2014-12-17,Standard,EC-14050,5.484,Erin Creighton,Consumer,New York,New York City,9221,230.85,230.85,15,2014,12
139857,2014-02-02,Standard,CD-12790,12.35,Cynthia Delaney,Home Office,California,San Diego,9432,69.1125,86.925,26,2014,2
139892,2014-09-08,Standard,BM-11140,10539.896,Becky Martin,Consumer,Texas,San Antonio,9436,227.2875,227.2875,17,2014,9
140032,2014-09-08,Standard,TS-21340,8.608,Toby Swindell,Consumer,Texas,Houston,9578,133.95,133.95,36,2014,9
140396,2014-11-20,Standard,KH-16330,907.56,Katharine Harms,Corporate,Kentucky,Bowling Green,9872,70.5375,87.6375,22,2014,11
140403,2014-10-10,Same Day,TN-21040,137.632,Tanja Norvell,Home Office,Arizona,Phoenix,9872,138.225,175.275,239,2014,10
140473,2014-05-30,Standard,MC-17425,719.976,Mark Cousins,Corporate,Alabama,Mobile,9880,355.5375,469.5375,25,2014,5
140487,2014-06-14,Standard,SR-20425,212.94,Sharelle Roach,Home Office,Colorado,Louisville,9881,142.5,213.0375,122,2014,6
140662,2014-11-17,First,TS-21205,1075.37,Thomas Seio,Corporate,New Jersey,Hackensack,8094,312.7875,312.7875,29,2014,11
140732,2014-11-11,Second,MA-17560,707.628,Matt Abelman,Home Office,Texas,Houston,8058,133.2375,133.2375,40,2014,11
140795,2014-02-01,First,BD-11500,468.9,Bradley Drucker,Consumer,Wisconsin,Green Bay,8121,374.775,469.5375,28,2014,2
140886,2014-09-30,Standard,KW-16570,69.216,Kelly Williams,Consumer,Tennessee,Clarksville,8398,131.1,131.1,63,2014,9
141005,2014-08-15,First,CS-12355,62.94,Christine Sundaresam,Consumer,Georgia,Roswell,8562,220.1625,220.1625,20,2014,8
141173,2014-11-18,Second,JC-16105,67.15,Julie Creighton,Corporate,North Carolina,Durham,9132,200.925,234.4125,9,2014,11
141299,2014-06-03,Second,RB-19795,15.28,Ross Baird,Home Office,North Carolina,Gastonia,9250,141.7875,213.0375,118,2014,6
141313,2014-12-28,Standard,AJ-10780,2583.19,Anthony Jacobs,Corporate,Virginia,Springfield,9273,86.925,86.925,15,2014,12
141355,2014-09-25,Standard,BF-11005,14.576,Barry Franz,Home Office,California,Pasadena,9279,177.4125,177.4125,17,2014,9
141607,2014-12-12,Standard,WB-21850,43.31,William Brown,Consumer,Pennsylvania,Philadelphia,9490,131.8125,131.8125,13,2014,12
141649,2014-09-30,Same Day,DM-12955,795.408,Dario Medina,Corporate,Michigan,Lincoln Park,9532,129.675,129.675,53,2014,9
141726,2014-07-20,First,CC-12145,176.494,Charles Crestani,Consumer,California,Los Angeles,9611,355.5375,498.0375,69,2014,7
141796,2014-06-21,Same Day,JG-15160,1214.85,James Galang,Consumer,California,Los Angeles,9680,355.5375,469.5375,22,2014,6
141838,2014-03-26,Second,DK-12835,60.08,Damala Kotsonis,Corporate,California,Salinas,9731,134.6625,134.6625,40,2014,3
142048,2014-06-22,First,JE-15745,196.752,Joel Eaton,Consumer,Tennessee,Memphis,9872,227.2875,227.2875,56,2014,6
142314,2014-12-23,Standard,SF-20200,207.24,Sarah Foster,Consumer,Washington,Marysville,8063,87.6375,88.35,40,2014,12
142587,2014-10-21,First,TB-21520,531.382,Tracy Blumstein,Consumer,Pennsylvania,Philadelphia,8438,230.85,229.425,47,2014,10
142839,2014-08-16,Standard,TS-21610,853.092,Troy Staebel,Consumer,Arizona,Phoenix,9147,177.4125,177.4125,15,2014,8
142965,2014-07-20,Same Day,SW-20245,53.344,Scot Wooten,Consumer,California,Stockton,9273,205.9125,205.9125,50,2014,7
142979,2014-04-12,Standard,EH-13765,39.68,Edward Hooks,Corporate,New York,Watertown,9279,234.4125,281.4375,46,2014,4
143168,2014-10-18,Second,IG-15085,63.304,Ivan Gibson,Consumer,California,San Diego,9436,218.025,218.025,20,2014,10
143182,2014-10-15,Standard,DL-12865,15.384,Dan Lawera,Consumer,Ohio,Cincinnati,9456,232.9875,232.9875,15,2014,10
143210,2014-12-01,First,AA-10645,327.56,Anna Andreadi,Consumer,Pennsylvania,Chester,9479,227.2875,227.2875,15,2014,12
143336,2014-08-27,Second,ZD-21925,244.76,Zuschuss Donatelli,Consumer,California,San Francisco,9672,216.6,216.6,66,2014,8
143371,2014-12-28,Standard,MD-17350,1049.97,Maribeth Dona,Consumer,Arkansas,Fayetteville,9613,105.45,106.1625,92,2014,12
143903,2014-07-20,Standard,KM-16375,1340.976,Katherine Murray,Home Office,Virginia,Salem,8095,103.3125,103.3125,93,2014,7
143917,2014-07-25,Second,KL-16645,8319.29,Ken Lonsdale,Consumer,Illinois,Chicago,8095,234.4125,234.4125,49,2014,7
144029,2014-05-26,Standard,MM-18055,475.788,Michelle Moray,Consumer,Washington,Seattle,8222,71.9625,112.575,29,2014,5
144071,2014-12-08,Standard,DJ-13420,119.32,Denny Joy,Corporate,Georgia,Warner Robins,8121,339.8625,469.5375,60,2014,12
144281,2014-06-10,Second,HK-14890,491.55,Heather Kirkland,Corporate,Tennessee,Franklin,8562,339.8625,498.0375,44,2014,6
144624,2014-11-19,Standard,JM-15865,4548.81,John Murray,Consumer,New York,Jamestown,9279,227.2875,227.2875,29,2014,11
145317,2014-03-18,Standard,SM-20320,23661.228,Sean Miller,Home Office,North Carolina,Monroe,9872,136.0875,164.5875,62,2014,3
145387,2014-10-31,Second,AM-10705,2116.506,Anne McFarland,Consumer,Alabama,Auburn,9880,227.2875,227.2875,24,2014,10
145576,2014-09-14,Second,CA-12775,26.128,Cynthia Arntzen,Consumer,Florida,Tampa,8094,232.9875,232.9875,15,2014,9
145800,2014-05-30,Standard,SS-20410,355.455,Shahid Shariari,Consumer,California,Los Angeles,8398,104.025,104.025,48,2014,5
146283,2014-09-08,Standard,KT-16465,1166.716,Kean Takahito,Consumer,California,Los Angeles,9281,312.7875,312.7875,16,2014,9
146500,2014-08-30,Standard,AT-10735,121.24,Annie Thurman,Consumer,Washington,Seattle,9481,104.025,104.7375,115,2014,8
146528,2014-07-25,Second,VF-21715,22.0,Vicky Freymann,Home Office,Indiana,Columbus,9490,115.425,128.9625,28,2014,7
146591,2014-01-19,First,TS-21340,378.594,Toby Swindell,Consumer,Texas,Houston,9578,118.275,134.6625,21,2014,1
146640,2014-06-30,Standard,HA-14905,334.768,Helen Abelman,Consumer,New York,New York City,9611,213.0375,213.0375,24,2014,6
146703,2014-10-20,Second,PO-18865,211.96,Patrick O'Donnell,Consumer,Michigan,Westland,9680,118.9875,118.9875,4,2014,10
146731,2014-11-03,Standard,AT-10735,147.344,Annie Thurman,Consumer,Washington,Seattle,9713,104.025,104.025,96,2014,11
146815,2014-09-08,Standard,PP-18955,176.284,Paul Prost,Home Office,Georgia,Smyrna,9770,355.5375,469.5375,13,2014,9
146843,2014-11-30,Standard,PB-19150,150.232,Philip Brown,Consumer,California,Los Angeles,9813,115.425,130.3875,19,2014,11
146864,2014-12-22,Standard,BT-11530,216.4,Bradley Talbott,Home Office,California,Los Angeles,9823,115.425,134.6625,65,2014,12
146885,2014-05-30,Standard,EB-13840,13.62,Ellis Ballard,Corporate,Washington,Seattle,9823,355.5375,355.5375,30,2014,5
146969,2014-09-29,Standard,AP-10915,968.3,Arthur Prichep,Consumer,Florida,Palm Coast,9872,213.0375,213.0375,65,2014,9
146990,2014-11-07,First,BP-11095,36.1,Bart Pistole,Corporate,Illinois,Peoria,9876,212.325,212.325,24,2014,11
147235,2014-03-24,Standard,CD-11920,24.9,Carlos Daly,Consumer,California,Lake Elsinore,8063,88.35,88.35,32,2014,3
147298,2014-04-26,Standard,AG-10300,248.568,Aleksandra Gannaway,Corporate,California,Los Angeles,8058,213.0375,213.0375,14,2014,4
147543,2014-07-06,Standard,BC-11125,478.48,Becky Castell,Home Office,Arizona,Peoria,8562,104.7375,101.8875,184,2014,7
